ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,contact_duration_s,glucose_mmol,sodium_meq,potassium_meq,chloride_meq,cholesterol
0.6730210580947875,0.4897626570121779,0.4499766330685466,0.6419895928308366,0.20018680336060962,0.5081170633815708,0.5614883682712851,0.10921656562359652,0.9688694188237379,0.6016790669818319,77.24319905216812,3.4203698323019776,79.03381373452662,1.9665130843629781
0.3959714529818208,0.5765496146298745,0.3532864534500682,0.5821342306665281,0.40560513832452755,0.6053711689764603,0.49475717630535226,0.08807852190439276,0.043180465889267605,0.35965540354925657,94.46095740912705,2.7625438390704313,72.16958206019594,2.6395429492786797
0.5931308720621595,0.630487536636525,0.3400564790746381,0.5135539624340782,0.5039068909255031,0.577689575807158,0.5222222228314857,0.10308699656397047,1.9298646553270595,0.5629209205000515,102.53432187842603,2.3098648354686904,66.18736567767743,3.696029616572888
0.8228070983997142,0.5838958727991547,0.5410178499927107,0.601911376790918,0.3959231322728146,0.6223224687576843,0.510777160289293,0.10682265173153992,2.97151542600202,0.6546155303618181,89.30428198331795,3.5712487043273113,78.53412608249454,3.445473594115871
0.7307539358286216,0.5260238973904476,0.566555921511804,0.4912303843517884,0.22033078966544664,0.6256555860380819,0.5342424440353888,0.18083742483743281,1.3453365659349594,0.6665599611393049,81.63131087166326,3.5899418850014735,66.35156402569687,2.339152756516114
0.7422276381147934,0.6372058796560177,0.42627730022807464,0.451196365955807,0.2551743314453593,0.4973821509865578,0.4772214082899986,0.12735546344410276,2.1187266814694885,0.6784127406441025,98.25405969069183,2.9985410124794885,62.35182298763511,1.6647488767351548
0.8392601189034846,0.5217528857350117,0.44050693601843194,0.4423137472241695,0.39042789155842866,0.6135223102454668,0.5239192007029074,0.034932429068295474,2.978894388357901,0.7509132243135418,83.2407561999993,3.047932723321066,58.70353254317653,3.1015389451657787
0.6745905431287007,0.6940888601507544,0.4730756548643399,0.605565961870083,0.2800598757292578,0.49356928649485193,0.48260179748827664,0.12931878213214834,2.0541935176616377,0.6119313249988445,110.12575767196488,3.5054268649941833,76.34765691782421,2.378216043908717
0.7591045750720806,0.7527285828171998,0.3923203396179733,0.696487022502129,0.3461824086379043,0.530791327185756,0.5394208671719003,0.15225981782818956,2.834297189647284,0.666657414490603,114.48187065144948,3.0861716845593663,84.478331616469,2.6881981976831333
0.801951159955588,0.6786350073009683,0.4688806105590545,0.5953946699692213,0.35838953963541587,0.6514615571583675,0.5391650756452555,0.06384419258202258,0.4020456853519222,0.7362322831810049,106.76455135909579,3.2576729874409027,74.80879641936554,2.2726857670474088
0.6257504907503143,0.7300423620069055,0.4916785872597346,0.5385937822309826,0.49147019823857124,0.4791203310131089,0.5140052157748536,0.06874638064226175,0.9862548308625246,0.5626939724128188,109.59699167995707,3.592327446064681,69.97851253760179,3.1753870552946495
0.4967933986118512,0.6126765639050972,0.4913336521424948,0.4027471579205716,0.2343705374558796,0.45655999688673404,0.45976273359239156,0.05080982267894546,1.5102518125645705,0.44437623351508526,95.85898711019746,3.5595860588505817,56.71145751641453,2.427258966659551
0.7243095862219352,0.5351846581123438,0.4207958151748339,0.5729459478053179,0.3803986803152874,0.4743646824256961,0.5229057617221732,0.05730624536286849,1.342237100470364,0.6318321425320744,81.71295949521298,3.144671803047614,71.51135276801638,2.4753172886971346
0.38780678634104504,0.5687868711222184,0.34029309419639725,0.6219419781907685,0.4192718891924995,0.5573553899571625,0.5122687870839912,0.05077780907861017,0.8513277173961734,0.40211738715069295,87.01086337708678,2.318709954928315,80.29618675710549,3.1046667254473617
0.5092993658519407,0.5162834200984734,0.33568455337277864,0.43939843179501703,0.45812624340129066,0.41599155869908416,0.5624593472147059,0.024610900704870695,2.596521377681941,0.4548922277066776,81.12613615264961,2.8295010120290445,59.33566187270063,2.997364643566888
0.8590856049010597,0.6023870165238172,0.5195567398921896,0.5075899971123503,0.3431107280664765,0.5659896805018902,0.47742130415502027,0.07752586859228784,1.5977682976547576,0.7328119417706364,93.51926203806389,3.4773899636816714,67.35540187162924,3.047452371780915
0.6834701962595566,0.5824891833707018,0.5582061618936618,0.6525804080241262,0.25615779823261103,0.4730601350609305,0.5705306962745831,0.009075535439458436,0.4909678285971135,0.6144260125614647,92.33738995665485,3.7068339133042563,82.36339459644671,2.9034092307566866
0.5560696514820254,0.7231021986211225,0.41821221216138477,0.4458067640967249,0.39267777531800485,0.6302359830277923,0.524720601892429,0.09554810830488666,0.3506941221250922,0.49981155258923765,112.37218115589643,2.9160997180579833,58.23799830430463,3.116202311490856
0.6650040324939791,0.7137252452843165,0.40159303151225056,0.5047421681935322,0.47107038062946327,0.5441558490201734,0.4816014687495014,0.05366471565920346,1.923442898655892,0.6112099494207871,110.74840414625172,3.383324320072866,63.974060103081406,2.981955492153891
0.4851308566322588,0.616924162157908,0.44221235792934843,0.6363077022983654,0.24107632751697372,0.646305368616695,0.5345115830534108,0.06821216839429425,1.272392013907158,0.4436211858629618,96.56957358726652,3.1930162568355,81.55599378805312,2.9669889681061146
0.5900302700837146,0.5351103390496129,0.2897335948731209,0.5170946812879486,0.42954193744426555,0.5446717098047066,0.4952857715214387,0.011182343286059517,0.5291609595186699,0.5175531160650858,79.52167418106266,2.437809001062042,66.41854588125697,3.3565715966653533
0.6409209142142118,0.7506009655403262,0.32861660690942857,0.6957715623927901,0.3371071788446986,0.6029778253492851,0.49239651112703053,0.03170389057146036,0.10964900354428464,0.6398345365620794,112.86992626644563,2.9207994883552004,81.21616914910817,2.06202289774781
0.6270253475349465,0.5446069067660474,0.5787382132726425,0.5286572724363408,0.29608947100723376,0.46478359106327805,0.5106713330882412,0.0,2.015678230796185,0.5297708235295208,85.1959264146871,3.9915659786087963,65.7080443502136,2.694346884087885
0.46102590490417744,0.6951158415352134,0.581993904223697,0.4413535013386211,0.254548735636936,0.6638280809006494,0.5123910247027085,0.04062775304399312,1.7708848275444233,0.4415112710019634,104.49016912424634,4.159308468424403,54.2091297731666,1.7467028533094813
0.8159055434337923,0.7103379023433949,0.539337411771463,0.5706688421094315,0.2908114513182361,0.4521022672194184,0.5010778613014368,0.0,1.6625340075473802,0.7192803444063189,111.50561760272657,3.7912065553399232,73.28563210066521,2.7488645517748345
0.6501574293638765,0.7388089142728864,0.43330343654395737,0.3666953618428276,0.24292474890088706,0.5746015891512034,0.46669413284315187,0.03738212652140129,2.1571377155527367,0.5873449522671517,109.92610056238672,3.582780114072815,49.72738252573652,2.243219986588751
0.5003039062968199,0.5199471210519484,0.28504414438555153,0.5151187296388055,0.45101610512632073,0.4749165590013155,0.5079873466869117,0.07210131311062704,2.457306953022599,0.43823168423195635,84.05741242538382,2.619731611853104,67.90668018470299,2.7840131096644667
0.5360512958402639,0.630950332464416,0.5782177211171938,0.6100082492074138,0.3986080831846269,0.5605438254044974,0.5118543556201429,0.0077688498727898235,2.0922608017405198,0.4922402286177237,97.90650179308665,4.116902493092998,76.94007586539753,2.8534053612019186
0.7907423116191858,0.48114871023158395,0.34619073260353056,0.40223626300422,0.44298856804339176,0.4713226760926709,0.49675692961244433,0.06516817592322825,1.8475895645469138,0.6910848154572052,77.5253874109726,2.944049738030723,53.21141203026345,3.637747072272633
0.6343405793397122,0.7522981065692265,0.49684561765669083,0.5861027104767844,0.26562593396871814,0.49135205999760984,0.4620680024097681,0.07779917577103299,0.6547616635951925,0.5525007718773713,113.67056523365679,3.9461726393646916,73.14350432535295,2.6782605441586815
0.6631320011131832,0.5473167799112751,0.3439529907120896,0.6239559611434965,0.4873684911297375,0.6192891916251538,0.5096052891590439,0.11127546449877318,0.673321715509982,0.5692090213598786,87.03019522928112,2.4166161305610014,81.73016612844474,3.9756057575773442
0.4339183763270025,0.5440547378438269,0.5774944060164799,0.5869294042608512,0.19112508827427252,0.47680395074348836,0.5138212319972438,0.03286191880147071,2.0497762909787878,0.29271043619879944,84.42721681384874,4.128597645672967,75.24850457072738,2.3527878825075264
0.631943060955452,0.5715575222960563,0.5036466368050728,0.66328687059108,0.46540413878512443,0.6096647088294284,0.5633239407938533,0.016384298422015123,2.2305247688748233,0.5305476791459837,90.75539973919368,3.439565421559892,83.01904541088844,3.7105562527078115
0.4192286961900961,0.7155086833138697,0.5046101434865534,0.5349906456759002,0.4392852294792418,0.5502257205885775,0.5715890791522591,0.11097433086523031,0.30752918397203777,0.39064933184879214,110.98824036069662,3.4857762385601485,68.03963937773493,3.087538963705597
0.6654694924666795,0.5768681268843222,0.5640170957930485,0.6993887360889803,0.19685996719138132,0.45180394216581954,0.4932237144340354,0.06847443545220071,2.9913735004731334,0.5701808076724558,87.86550996297262,3.380324287641226,87.8127898698945,1.8336835686511233
0.7345940653902068,0.5945257582433966,0.5808108131060118,0.6601456034756108,0.30137299945941953,0.5380457795386989,0.5668362061323949,0.030361847515036348,0.6393141120752499,0.6399014387261701,92.77480094861481,4.094154616586584,81.93006472571193,2.6585155404805447
0.48290798438290716,0.7313101028138951,0.5678857700408679,0.6094198217320386,0.21622276910555516,0.6591536049128881,0.5235346559462685,0.02509578711115335,1.290917684698388,0.4136044019993765,112.30309849265663,3.5532738297807303,77.29238922034581,1.8767983482853117
0.5083549312899268,0.6337200820040775,0.3000254643984918,0.5302184566131316,0.40047659488510434,0.600151900516573,0.534106029680572,0.004319432369934765,0.7261350475875824,0.5287447334870051,98.6756053016812,2.6051050777252494,71.8872804082952,2.739487374033267
0.55853532370749,0.5047205378554919,0.32517718450031374,0.5900399092246478,0.27251126940653514,0.489006727698779,0.5134823945419595,0.040977524206543735,2.612907371238257,0.5075660308267451,82.45126173982433,2.7529202828379624,77.00349544534993,2.2019857835645054
0.4383423481974131,0.7233273519106,0.4437223578959858,0.6631269970101413,0.2038574696717737,0.5973537366775714,0.5854097513194758,0.10594768860837515,0.6853642239938962,0.3668390619428913,112.39438404353749,3.1181606462411042,83.36715961187633,2.3466011790082684
0.7250114128132247,0.6483899997338134,0.3932796139746694,0.6650587318929079,0.4576120401751436,0.514674742674101,0.5100091545105648,0.1475116996987728,1.8946806602775617,0.5923948832367821,99.52347455971481,3.0455587765608287,84.14452088078534,3.3662623306228903
0.4873334015437278,0.6172396645321389,0.3710347143565026,0.5756932363764095,0.28465864985781536,0.5346007741742631,0.5640047250596918,0.02386318845171025,2.320419377059802,0.39318976172028536,95.86876109349983,2.436142067246516,73.83460378589744,2.345518116515009
0.5365951610919543,0.6375184968286498,0.36069905329717944,0.4279430082797636,0.3668392810226818,0.6260872022388628,0.5667537597148041,0.024338565911922204,0.17126056826794456,0.4627476854396006,100.70784864328493,2.813884443647357,58.53901106520515,2.809981431080834
0.5304949765154019,0.5372716352911404,0.5987758887600794,0.6694261861924333,0.2944035794611194,0.6421279084525764,0.47100622962882494,0.11390022818892362,2.9097361383218114,0.48269305579016936,83.91660186606947,4.20849691288246,83.30895872196382,2.6361826787226983
0.7588086842377287,0.7355358021570743,0.5254223174040062,0.6516930787914196,0.48063457936959353,0.5663721400427589,0.5394901421351332,0.0436470943997862,1.973535913809108,0.6659457969804684,112.84673560880441,3.692864069080727,82.3289530979567,3.529749123118553
0.6664453772018658,0.6081460930062452,0.4190483510219718,0.6400845465398124,0.4651392252250978,0.46881381257501925,0.49255378518853193,0.07144526669171816,1.1656743038110373,0.5365744897270116,94.53338104971994,2.836612690380627,79.20735219337264,3.3766042638310947
0.6866934418856572,0.6098906719412849,0.5453402482645251,0.5466396500378001,0.30197564038293073,0.5549468175488301,0.4808707807930228,0.1047852254293518,2.1543692286794833,0.6166188135333588,96.9025512513534,3.7829395261165004,70.33876371206176,2.491100263544797
0.42334239187461287,0.5364166726411137,0.42835007543066256,0.4725015419720359,0.4026657061281018,0.5800035299791597,0.5180640758911893,0.0,0.543448048604041,0.35959792519027733,86.20040877424098,3.511075677319407,62.41973505184052,3.0614713927401627
0.4967086916889373,0.7686800128706024,0.4635650793106782,0.422462986521378,0.3832678542167974,0.6081589356677073,0.5028669831201137,0.11463554289292305,2.7000693701940337,0.4383398327703091,115.12747533110176,3.1792443569942095,55.034113986213185,3.1848165841673195
0.8065679042651284,0.5073199488333519,0.5316117099856734,0.4256478434417167,0.4139799706542949,0.47821366777893587,0.5061463897757664,0.11447254315309141,0.6958412883479262,0.7390391315136084,77.65417095914538,3.7209352487393366,56.81709518374847,3.194262397585411
0.5664973651404019,0.6265775828006457,0.6194577808403235,0.4445719938161573,0.36283310810816083,0.4828165476552275,0.49062376891302484,0.0,2.4010695234670845,0.5042016552420907,98.1884334156719,3.786109774960892,59.56467978420622,3.0642242290234813
0.6163789388108746,0.6427023767739454,0.6121417663818877,0.6581260098220691,0.3414903580609852,0.6279073112602944,0.4724573581922821,0.09296242436869795,0.29002934894015886,0.5906071018102225,99.36477196260962,4.323510726838218,79.9647741009748,2.5472790599098865
0.44044432547438955,0.749580810659061,0.5682115519072579,0.54130380836903,0.4310879812228237,0.48561741765129546,0.5412600480416896,0.0,1.0804092224145574,0.3756630773259146,111.26890274606195,3.9426560249187985,67.33668570824555,2.509572728228374
0.6869939244721889,0.624866208271431,0.5899505668080512,0.688458010051644,0.22613817524049692,0.6489209190337497,0.5521327884326447,0.05769375313033599,0.24275784915375653,0.5639577553184891,96.77523704454921,3.7424376507689967,88.35651813685827,2.145851620880686
0.773526198336271,0.5824287209026158,0.5234401345830488,0.401937215506074,0.24519133338689342,0.5336620378645363,0.5113546198520251,0.0,0.31699405278523174,0.677619038093022,89.120631440684,3.7371864189144848,57.27459537035553,2.591585222443662
0.4546378488086328,0.7474634401683928,0.3060611877503831,0.428196858700745,0.29703153855748116,0.4498997898909336,0.4849735764427961,0.1118330804289291,1.581124391734955,0.38239109384695846,114.22696064891095,2.5046044425807543,59.080393333646214,2.333025324547623
0.5629375515545001,0.7244573440862394,0.31855334734443835,0.5170149033273324,0.2776401000481105,0.6042348772286095,0.47269150247723046,0.0,1.6438784669210789,0.49942187132893145,113.8171711754025,2.5610608221167976,66.8170302869867,2.1082201125185938
0.4908862535486302,0.6017464255671817,0.3952700779422084,0.589977492979277,0.4904719357728373,0.5151041775006707,0.4960600903630417,0.11400721358097199,1.9780617666173481,0.4510053128456842,95.84349808641373,2.848251702757205,75.23431461267097,3.094972637077845
0.7330989038624061,0.6234758229733637,0.3272384615668067,0.5988471617545718,0.3149369008832376,0.5335459535350795,0.516119986591203,0.03176727082224851,2.293117986665208,0.6152435427876295,99.27871058788254,2.4848332901201413,73.02956645951922,3.025084600002834
0.4981828592333889,0.6751460281639596,0.48150411661779224,0.6913184720828558,0.46872663129799474,0.6356000673862865,0.5197491544726114,0.05792431390833158,2.784250920978149,0.4307029997500413,101.95784859600063,3.0599746320787027,82.1492649024718,3.517465928350152
0.5112657068291627,0.5345847549058391,0.4904519823763899,0.4918545601851443,0.45927227120336034,0.6505365607950784,0.4959648576879963,0.14407176054012671,1.9684855130432144,0.48104603646795985,85.20390880422488,3.19289352229078,64.90337752387114,3.100954287879253
0.7686129754409385,0.6803370340733725,0.5658486651388146,0.5740168253369847,0.3254920359689458,0.6371355603101942,0.5120928308787314,0.0787954210955176,0.027994859481279888,0.6897440158236041,103.3937585652878,4.08683982045446,72.29622686489724,2.7056590297898513
0.7018719240078548,0.6437035315806818,0.5129330676154271,0.5372708229299868,0.22254025147516657,0.4947771337658631,0.4886625531209161,0.09895238307368825,1.2378655225458712,0.6552134120049713,97.06718179215527,3.8171821587625723,67.99607423051366,2.880161043076309
0.6915754671138215,0.6266123992406044,0.5008166119501101,0.6606255068711833,0.2808053600599696,0.49165982826171883,0.5064166061143858,0.09316682864961888,2.3658448940172194,0.5200534878036538,99.32760917294354,3.417723902022509,80.89672084716682,2.151048619011725
0.49657052080740444,0.653353280240184,0.437909577312083,0.5838609656769137,0.32820472636281606,0.6419332845669444,0.4823966089308247,0.0,0.07859012559619438,0.4120223008429221,101.75123172744817,2.835860013447845,74.87104165283007,2.5967428559244796
0.5373428204326542,0.706584487529373,0.35198820429945443,0.5727006572504215,0.24415771922399682,0.5417231494341307,0.5285830889213119,0.03939840887292338,1.830675448432924,0.4917335402198779,107.77495261102774,2.8306376026870055,73.2400823203498,1.9278760147349727
0.4932913427952619,0.7097580165171166,0.5093628749308525,0.5244003920909228,0.2185155702714546,0.6333203764226725,0.4861561643522106,0.05704304649495247,1.6805045503855258,0.4472530059736718,106.24103059862323,3.4410038391850035,69.27257248924516,1.7162910244064982
0.46248078852880997,0.7912971523810569,0.4663897853184722,0.4390687517356494,0.2802543140155671,0.5532530368919993,0.5107265389932746,0.10922157485599779,1.6306146520279383,0.41750519727190233,119.12356749403124,3.0786808254672198,58.18159479605697,2.266757504361671
0.6254946794990289,0.6485281647167549,0.4552261967888372,0.6289762724100909,0.43470582361715543,0.4760920821939008,0.4929063334924655,0.084590165202092,2.6334902344561226,0.5532455561399123,100.21032052251459,2.9634928222048544,80.95360951940432,3.1501779589819363
0.6229468742507319,0.6640870786538429,0.5728204061070818,0.6779801495735567,0.2245145687704094,0.6125839198858816,0.5441944503058208,0.07013044335961746,2.7452702052211295,0.511784061061009,103.20763344629982,4.0606167232609645,85.89053819274832,2.3727150455998562
0.7992093509036597,0.5582959739542771,0.557882571603701,0.5922971922309004,0.36132561829986787,0.470523236275196,0.5201892369034716,0.1503701131856818,2.0037599964108814,0.6880166760380618,86.03664929730503,3.875074277460035,74.77840261538995,3.1023470902032986
0.4736595224329299,0.6265116112903827,0.4996986501697407,0.6693819627383626,0.48187657733448064,0.5198857261518459,0.5096737725624267,0.07978913814536004,1.4826373417508996,0.4139767461805705,99.69700265847916,3.6076566857611065,81.95225410819842,3.2397974537526784
0.5483594620299267,0.6278595667387502,0.5114197693773112,0.503652019954952,0.5182341283679038,0.5842771205987916,0.48695595457751334,0.0949077446125812,2.51112337572882,0.5044155099532365,99.64293393833952,3.287902910837206,65.65448135413754,4.172849341557004
0.5579634567274568,0.7082412276756795,0.5758335564234931,0.6128446866755848,0.2835400131403996,0.5750957619705133,0.45367169176229716,0.08414471727773948,1.6399446605633654,0.5039588698099179,109.02687974670684,3.841660958106491,75.52778475142819,2.3511417945634063
0.7946874439248933,0.5769740582927665,0.5478116214078997,0.4231752217511556,0.2739212508713792,0.6313410575896025,0.5049334663524123,0.0,1.7950724528932764,0.6768619318346483,88.66900332269459,3.52549752272366,58.449889576574265,2.8827902661314737
0.8162222176740734,0.4956809404432129,0.46016629104933965,0.6501333221451054,0.3849966629991409,0.6286959705625821,0.5545941864847495,0.11831479886208773,0.9508397633733578,0.7471994557139012,78.69130551234286,3.477992082767042,81.97468448348728,3.556544035358108
0.6618273103501205,0.6276359130332214,0.4693665381353641,0.4261356822388609,0.347612199165648,0.6696877899853559,0.5276614972576551,0.09300500366640355,1.085559279615416,0.5739311487585836,96.64548964284043,3.339425331267138,56.016320597240174,2.5303347018660833
0.8327858183653136,0.5076673336558784,0.46534736886096206,0.5415835846371426,0.22334133140958767,0.5528591268037091,0.5234337548722138,0.05594246040694607,0.2612783003873145,0.6896420443839688,81.61074956519052,3.347445672032689,65.2497558682501,2.1111392553181183
0.7375393709670492,0.7402219727057127,0.4053148872310626,0.5431754389029144,0.410580226748473,0.5900059965163477,0.5360067893751733,0.1260770956756851,2.0597697404778206,0.621588310818932,113.0940148829881,2.848335991072256,65.44566747666198,2.837155137969639
0.4848892201749753,0.5079331671358865,0.33429248604515654,0.5972056293376329,0.42712448910656786,0.4173465662172017,0.5286612041935679,0.14623356102239068,2.1719191663982813,0.43966190626854457,79.62107498557106,2.3320429532285325,74.40148036984266,3.939055407624357
0.4099695590172129,0.49156301925912155,0.533405033479416,0.6051070646517175,0.3458913535063835,0.5657163103704121,0.5133372304033971,0.07752429481516203,2.5726870129838515,0.39263640579504683,78.55020521333591,3.8291868220290364,78.14875455279335,2.2048971755604634
0.5987405204046471,0.6876925891678419,0.40730076790553216,0.41848905760951943,0.44774102546290867,0.4464864192693135,0.4969541986766334,0.03502311151086049,1.228886684685696,0.5623014871832006,103.9101501069648,2.710725802812758,58.57877123024461,3.8061214821796447
0.4540069150372344,0.6215072759197173,0.5796911168606868,0.4932991043351232,0.19976940211380442,0.5651670943544719,0.5359060771288879,0.01555216261173885,2.665211016926044,0.4200750047816199,99.3572679039337,3.9723840227430527,64.0482971888551,2.1331620883121056
0.5840595158594655,0.4977570352545135,0.4975697384257469,0.6551040367358312,0.3108643649623082,0.47145657465921825,0.45880623408082954,0.12766182335298124,1.6731264787501319,0.5460902632485988,76.03653684183041,3.453476094836076,79.84511497855982,2.4927356973651102
0.6274837318969867,0.7542993324649249,0.4888025077776497,0.5772398543536356,0.18632121813587105,0.5146187817649819,0.5523005192473754,0.14173591760177295,2.6099074789430547,0.6050604865254879,116.21800762409768,3.36568282540389,74.03463786139012,1.8286484080301322
0.521603049789308,0.7217950123636164,0.4501276985402152,0.533516906685798,0.2985308132936718,0.5128027218053842,0.5701082138003103,0.1244422012125361,2.942218030750288,0.5031011276310948,110.37750607973932,3.3335781984472534,71.67069902812833,2.842395872230875
0.7978014927442322,0.512909311896894,0.4732010779049354,0.6271190261387959,0.41198379910106436,0.5803072762303662,0.49016852519315807,0.10277858289841768,2.8723440571142884,0.667722409141413,83.71355375631734,3.4686224735441353,80.43328444896353,3.2147724816398093
0.7416418556010452,0.6803538922819774,0.5092522190234027,0.5930743524037545,0.2101765876019297,0.5310280490448741,0.5046765004398532,0.005680921382157429,2.4247056300276664,0.644219208097141,106.46675980419032,3.453607303984847,74.79929114112326,2.4873893048385973
0.7182505973065147,0.5093292154058028,0.37439570235531844,0.4871736806522301,0.4661703109951879,0.5254527154892937,0.5260178153409384,0.035482271604370126,1.810479288130136,0.6252946395381569,84.02740734848969,2.6102144319527696,57.550080560103666,3.3860064184020477
0.6506608771786336,0.6744361551826316,0.38944695653780004,0.6523765337856569,0.34263778058898947,0.6063745939874782,0.46233183334114136,0.019512577138094372,1.8886730906752098,0.5517430007762599,104.45181968831264,3.1382540585772953,79.69568025924815,2.4556539208325416
0.46836333005051295,0.6046321756444453,0.384240435330898,0.6334878502963023,0.4918823764640923,0.5241526586570185,0.5467692525098958,0.10535165543725034,1.9991562407346195,0.4001985444573791,94.82581977214521,2.9606653181356095,78.44835974172456,3.3645900255123466
0.7430585420203492,0.5928081558705693,0.5303895532297617,0.5376476958726378,0.23457353206015627,0.43214105133590514,0.5584321704352249,0.12115036054909649,0.6359821640959742,0.6333291179241058,97.20075400613452,3.5973438140036045,69.87149736995617,2.4641500597138397
0.564930729419463,0.5596420634186634,0.4108894492100588,0.6244097762851745,0.24453643160251984,0.6104733437962734,0.45581572137720444,0.0,2.5064406772265833,0.5055151357171898,87.89268904793283,2.8555773711285917,73.56040807377858,2.1653738292325486
0.6373745074587867,0.6163241743952618,0.6294079315429412,0.497885495006435,0.4346125495696181,0.6761541665564212,0.4840346125395929,0.04368212022769553,0.05265709009988673,0.5893252094411536,94.80092537495338,3.714727591050867,65.2785517581326,3.4696634986554913
0.8113585844195212,0.7251696046915217,0.4509380554478622,0.5114850122717176,0.26487812904340496,0.5327503848192467,0.5110155053506781,0.019418484078296962,0.22681512185025232,0.7006356588369533,109.00341512646787,3.1314179956314154,65.51295858924107,2.2290761161901544
0.6879515231741029,0.565000572509589,0.5173745932789486,0.6338012248190492,0.2907418509847396,0.5033655290750029,0.5195004787873081,0.02172901057262151,0.441909132836911,0.5676888150548483,88.78843720268426,3.5944453493965334,80.88727998599455,2.454850177760654
0.6733027626515667,0.5358903713341864,0.4255467289329134,0.5526991391085304,0.24806426187619132,0.548065562703414,0.5043602801484716,0.14505327524661088,0.778625349528271,0.598597526019009,89.0732712333598,2.855098843746005,71.17631763715914,2.041726656041974
0.8525041919027332,0.7153517775359045,0.583644098988277,0.7046342279655495,0.42549526577028457,0.5687997565062789,0.5251632653661873,0.04791062372776586,1.6952559373582687,0.7318128068190005,113.27375911892747,4.0419181710326795,87.0948100308427,3.3160638987037876
0.4745462376796822,0.5898089337818558,0.342901853188365,0.5282156244252375,0.38899860569684425,0.4585406802692568,0.5130401770666417,0.12210596290618085,2.262794920041068,0.38153917613926724,88.84017082673859,2.9160120039092097,66.73445903525611,3.182180708233052
0.6814075079003501,0.5352031034590136,0.32695246378600346,0.4123305005458715,0.21508372285145755,0.5027074753757744,0.5157271892996492,0.1266810498974524,1.5500951556788034,0.5709727291236913,86.84419894061585,2.79061709640885,54.775204853851136,2.498733884575055
0.6062428798332189,0.6325655241113783,0.32933057109235625,0.4921447789337929,0.23022509015637857,0.46402434978353846,0.5228516708373074,0.11206044231086548,2.0808541724213856,0.5637261334764355,99.91960558649386,2.8851543579573757,60.57875051470418,2.2470209985575864
0.6051574194545677,0.462491237335101,0.5772931808137732,0.4707188434501423,0.2934724700302376,0.6360961841982324,0.4883381006876252,0.08292753224983376,2.450338399516908,0.5203180335161545,72.47785143951788,4.178412279076454,58.338867677620016,2.2878345695481195
